Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2018","2018","tonnes","14657000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2019","2019","tonnes","18558000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2020","2020","tonnes","17731050","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2021","2021","tonnes","17204000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1961","1961","tonnes","372000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1962","1962","tonnes","492000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1963","1963","tonnes","439000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1964","1964","tonnes","484000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1965","1965","tonnes","424000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1966","1966","tonnes","416000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1967","1967","tonnes","445000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1968","1968","tonnes","422500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1969","1969","tonnes","448100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1970","1970","tonnes","562300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1971","1971","tonnes","449500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1972","1972","tonnes","385400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1973","1973","tonnes","484600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1974","1974","tonnes","392200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1975","1975","tonnes","479200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1976","1976","tonnes","421800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1977","1977","tonnes","520200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1978","1978","tonnes","514100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1979","1979","tonnes","347700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1980","1980","tonnes","445800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1981","1981","tonnes","590200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1982","1982","tonnes","551700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1983","1983","tonnes","558800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1984","1984","tonnes","520700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1985","1985","tonnes","501000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1986","1986","tonnes","447700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1987","1987","tonnes","583100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1988","1988","tonnes","681800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1989","1989","tonnes","745100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1990","1990","tonnes","835300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1991","1991","tonnes","705900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1992","1992","tonnes","760000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1993","1993","tonnes","564000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1994","1994","tonnes","590000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1995","1995","tonnes","531000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1996","1996","tonnes","640500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1997","1997","tonnes","568100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1998","1998","tonnes","527300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","1999","1999","tonnes","479900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2000","2000","tonnes","517800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2001","2001","tonnes","697800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2002","2002","tonnes","441300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2003","2003","tonnes","782100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2004","2004","tonnes","674100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2005","2005","tonnes","641100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2006","2006","tonnes","618000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2007","2007","tonnes","756900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2008","2008","tonnes","640300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2009","2009","tonnes","588400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2010","2010","tonnes","893000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2011","2011","tonnes","810000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2012","2012","tonnes","685000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2013","2013","tonnes","715000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2014","2014","tonnes","828000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2015","2015","tonnes","850000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2016","2016","tonnes","747000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2017","2017","tonnes","747030","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2018","2018","tonnes","755430","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2019","2019","tonnes","689310","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2020","2020","tonnes","657500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2021","2021","tonnes","817000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1961","1961","tonnes","8029000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1962","1962","tonnes","9748000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1963","1963","tonnes","9198000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1964","1964","tonnes","9683000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1965","1965","tonnes","7581000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1966","1966","tonnes","9224000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1967","1967","tonnes","10048200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1968","1968","tonnes","9803600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1969","1969","tonnes","9721000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1970","1970","tonnes","8104900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1971","1971","tonnes","7721900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1972","1972","tonnes","6967600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1973","1973","tonnes","9097000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1974","1974","tonnes","10414200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1975","1975","tonnes","9504300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1976","1976","tonnes","10524100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1977","1977","tonnes","12064300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1978","1978","tonnes","11436100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1979","1979","tonnes","11647700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1980","1980","tonnes","10431000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1981","1981","tonnes","12061900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1982","1982","tonnes","10753400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1983","1983","tonnes","11919000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1984","1984","tonnes","11402300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1985","1985","tonnes","10197000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1986","1986","tonnes","9185400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1987","1987","tonnes","12196300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1988","1988","tonnes","10170400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1989","1989","tonnes","12898400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1990","1990","tonnes","11681200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1991","1991","tonnes","8099000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1992","1992","tonnes","12806000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1993","1993","tonnes","11415000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1994","1994","tonnes","8965000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1995","1995","tonnes","9327000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1996","1996","tonnes","10934000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1997","1997","tonnes","7528000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1998","1998","tonnes","8415400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","1999","1999","tonnes","8684900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2000","2000","tonnes","7529400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2001","2001","tonnes","7556800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2002","2002","tonnes","7070000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2003","2003","tonnes","7012400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2004","2004","tonnes","6681300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2005","2005","tonnes","7244300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2006","2006","tonnes","7629600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2007","2007","tonnes","7150800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2008","2008","tonnes","7925900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2009","2009","tonnes","7245600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2010","2010","tonnes","6698200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2011","2011","tonnes","7003100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2012","2012","tonnes","5980000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2013","2013","tonnes","5280000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2014","2014","tonnes","5540000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2015","2015","tonnes","5450000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2016","2016","tonnes","4240000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2017","2017","tonnes","4567900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2018","2018","tonnes","4803380","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2019","2019","tonnes","3475090","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2020","2020","tonnes","4772100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2021","2021","tonnes","4810000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1961","1961","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1962","1962","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1963","1963","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1964","1964","tonnes","8000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1965","1965","tonnes","10000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1966","1966","tonnes","10000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1967","1967","tonnes","12000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1968","1968","tonnes","12000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1969","1969","tonnes","14000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1970","1970","tonnes","14000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1971","1971","tonnes","14000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1972","1972","tonnes","28000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1973","1973","tonnes","39000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1974","1974","tonnes","51000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1975","1975","tonnes","91000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1976","1976","tonnes","123000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1977","1977","tonnes","183000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1978","1978","tonnes","299000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1979","1979","tonnes","282000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1980","1980","tonnes","442000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1981","1981","tonnes","352000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1982","1982","tonnes","491000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1983","1983","tonnes","614300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1984","1984","tonnes","954800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1985","1985","tonnes","1024100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1986","1986","tonnes","891400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1987","1987","tonnes","898300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1988","1988","tonnes","1547100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1989","1989","tonnes","1805600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1990","1990","tonnes","2601500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1991","1991","tonnes","2492000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1992","1992","tonnes","3390000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1993","1993","tonnes","4745200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1994","1994","tonnes","3931900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1995","1995","tonnes","5096000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1996","1996","tonnes","5400000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1997","1997","tonnes","6463100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1998","1998","tonnes","7143000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","1999","1999","tonnes","7081400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2000","2000","tonnes","5275800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2001","2001","tonnes","5962700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2002","2002","tonnes","4654700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2003","2003","tonnes","7818900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2004","2004","tonnes","6876300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2005","2005","tonnes","8273500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2006","2006","tonnes","8857000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2007","2007","tonnes","10968000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2008","2008","tonnes","9905400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2009","2009","tonnes","9964500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2010","2010","tonnes","12736000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2011","2011","tonnes","12214000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2012","2012","tonnes","14666000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2013","2013","tonnes","11861000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2014","2014","tonnes","10374000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2015","2015","tonnes","8570000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2016","2016","tonnes","13159000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2017","2017","tonnes","13158730","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2018","2018","tonnes","10932970","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2019","2019","tonnes","13267520","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2020","2020","tonnes","11225850","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2021","2021","tonnes","12610000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1961","1961","tonnes","110001008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1962","1962","tonnes","103967008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1963","1963","tonnes","91913008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1964","1964","tonnes","104225008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1965","1965","tonnes","122077008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1966","1966","tonnes","123990000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1967","1967","tonnes","92827008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1968","1968","tonnes","95500000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1969","1969","tonnes","124676096","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1970","1970","tonnes","135024000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1971","1971","tonnes","126368000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1972","1972","tonnes","113569504","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1973","1973","tonnes","124866704","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1974","1974","tonnes","140805008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1975","1975","tonnes","144288896","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1976","1976","tonnes","140603504","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1977","1977","tonnes","153007008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1978","1978","tonnes","176965008","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1979","1979","tonnes","151655104","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1980","1980","tonnes","128833408","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1981","1981","tonnes","154248000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1982","1982","tonnes","186357600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1983","1983","tonnes","189505600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1984","1984","tonnes","174076000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1985","1985","tonnes","170319200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1986","1986","tonnes","171680992","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1987","1987","tonnes","186089504","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1988","1988","tonnes","196736896","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1989","1989","tonnes","203036800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1990","1990","tonnes","225569200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1991","1991","tonnes","241045504","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1992","1992","tonnes","254000000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1993","1993","tonnes","228030000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1994","1994","tonnes","229670000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1995","1995","tonnes","275540000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1996","1996","tonnes","281100000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1997","1997","tonnes","277560000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1998","1998","tonnes","279541504","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","1999","1999","tonnes","310332800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2000","2000","tonnes","299323904","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2001","2001","tonnes","295956000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2002","2002","tonnes","297207808","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2003","2003","tonnes","287383200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2004","2004","tonnes","233861792","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2005","2005","tonnes","237088400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2006","2006","tonnes","281171808","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2007","2007","tonnes","355519712","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2008","2008","tonnes","348187904","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2009","2009","tonnes","285029312","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2010","2010","tonnes","292301600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2011","2011","tonnes","342382016","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2012","2012","tonnes","361036992","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2013","2013","tonnes","341200000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2014","2014","tonnes","352142000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2015","2015","tonnes","362333000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2016","2016","tonnes","348448000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2017","2017","tonnes","306069000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2018","2018","tonnes","379904850","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2019","2019","tonnes","405416180","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2020","2020","tonnes","370500300","A","Official figure"
